Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;90.858;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;90.858;1.3685;-36.2933;1;1;1;-23.54236;12.84656;(-0.1, 1.6, 0.0)SaccadeStart;
3;90.878;-13.77949;14.13706;0;0;1;-24.63275;11.91287;(-0.1, 1.6, 0.0)
4;90.907;-15.56872;14.69115;1;1;1;-24.99582;11.10934;(-0.1, 1.6, 0.0)SaccadeStart;
5;90.924;-13.26127;12.54358;0;0;1;-25.00851;10.79364;(-0.1, 1.6, 0.0)
6;90.999;-13.98693;9.050856;0;0;0;-24.94708;10.29852;(-0.1, 1.6, 0.0)
7;91.020;-13.92066;8.892387;0;0;0;-24.86646;9.971191;(-0.1, 1.6, 0.0)
8;91.039;-14.04318;9.385055;0;0;0;-24.62631;9.365082;(-0.1, 1.6, 0.0)
9;91.069;-13.90937;8.929293;0;0;0;-24.46118;9.07486;(-0.1, 1.6, 0.0)
10;91.098;-13.83658;8.808093;0;0;0;-24.26822;8.79657;(-0.1, 1.6, 0.0)
11;91.126;-13.78471;8.778921;0;0;0;-24.02518;8.50116;(-0.1, 1.6, 0.0)
12;91.154;-13.71058;9.109982;0;0;0;-23.754;8.206726;(-0.1, 1.6, 0.0)
13;91.182;-13.79755;9.134588;0;0;0;-23.43832;7.928955;(-0.1, 1.6, 0.0)
14;91.210;-13.29775;10.03577;0;0;0;-23.10333;7.691101;(-0.1, 1.6, 0.0)
15;91.238;-10.87393;6.576698;1;0;1;-22.74155;7.452667;(-0.1, 1.6, 0.0)SaccadeStart;
16;91.269;-7.69932;2.613783;0;0;1;-22.37427;7.231995;(-0.1, 1.6, 0.0)
17;91.298;-5.215358;-5.985334;1;0;1;-22.02777;7.035187;(-0.1, 1.6, 0.0)SaccadeStart;
18;91.326;-9.379991;-7.810975;0;0;1;-21.68619;6.835938;(-0.1, 1.6, 0.0)
19;91.353;-9.426013;-6.622488;0;0;0;-21.40408;6.631226;(-0.1, 1.6, 0.0)
20;91.383;-11.39186;9.291832;1;0;1;-21.19229;6.387817;(-0.1, 1.6, 0.0)SaccadeStart;
21;91.410;-11.36641;9.296632;0;0;0;-21.04468;6.128632;(-0.1, 1.6, 0.0)
22;91.439;-11.26264;9.188035;0;0;0;-20.92334;5.911896;(-0.1, 1.6, 0.0)
23;91.515;-11.16213;-7.346305;1;0;1;-20.8132;5.73877;(-0.1, 1.6, 0.0)SaccadeStart;
24;91.536;-7.364726;6.323187;0;0;1;-20.72253;5.60437;(-0.1, 1.6, 0.0)
25;91.555;-7.9643;-6.900802;1;0;1;-20.51617;5.401886;(-0.1, 1.6, 0.0)SaccadeStart;
26;91.583;-3.914687;3.206293;0;0;1;-20.40948;5.336578;(-0.1, 1.6, 0.0)
27;91.610;-3.939032;3.221041;0;0;0;-20.28033;5.289734;(-0.1, 1.6, 0.0)
28;91.638;-2.679363;-8.079566;1;0;1;-20.14539;5.265381;(-0.1, 1.6, 0.0)SaccadeStart;
29;91.669;-2.675944;-8.1105;0;0;0;-20.00418;5.270386;(-0.1, 1.6, 0.0)
30;91.699;-2.677199;-8.126451;0;0;0;-19.85712;5.275726;(-0.1, 1.6, 0.0)
31;91.724;-2.665038;-8.188746;0;0;0;-19.65598;5.247009;(-0.1, 1.6, 0.0)
32;91.753;-2.627671;-8.151402;0;0;0;-19.33334;5.16217;(-0.1, 1.6, 0.0)
33;91.782;-2.593811;-8.14162;0;0;0;-18.83234;4.968353;(-0.1, 1.6, 0.0)
34;91.811;-4.675032;2.930021;1;0;1;-18.18011;4.724091;(-0.1, 1.6, 0.0)SaccadeStart;
35;91.839;-5.270886;3.122186;0;0;0;-17.43298;4.473114;(-0.1, 1.6, 0.0)
36;91.877;-1.554005;0.07928236;1;0;1;-16.52548;4.162628;(-0.1, 1.6, 0.0)SaccadeStart;
37;91.896;0.1581395;-3.011263;0;0;1;-15.54694;3.813232;(-0.1, 1.6, 0.0)
38;91.924;0.5859911;-2.848025;0;0;0;-14.45535;3.4823;(-0.1, 1.6, 0.0)
39;91.954;0.3990782;-2.682944;0;0;0;-13.32193;3.199738;(-0.1, 1.6, 0.0)
40;92.026;-0.09035814;-2.623849;0;0;0;-12.14615;2.935974;(-0.1, 1.6, 0.0)
41;92.048;-0.02857212;-2.648072;0;0;0;-11.19516;2.711853;(-0.1, 1.6, 0.0)
42;92.069;-2.373596;-3.164852;1;1;1;-10.04944;2.349365;(-0.1, 1.6, 0.0)SaccadeStart;
43;92.099;-1.576126;-3.315388;0;0;0;-9.848724;2.213104;(-0.1, 1.6, 0.0)
44;92.126;-1.597929;-3.249112;0;0;0;-9.78183;2.119293;(-0.1, 1.6, 0.0)
45;92.153;-1.562162;-3.239147;0;0;0;-9.781403;2.124969;(-0.1, 1.6, 0.0)
46;92.183;-1.587122;-3.300042;0;0;0;-9.788574;2.191132;(-0.1, 1.6, 0.0)
47;92.209;3.928419;-4.001253;1;1;1;-9.762115;2.212738;(-0.1, 1.6, 0.0)SaccadeStart;
48;92.241;4.110629;-3.939903;0;0;0;-9.692413;2.255188;(0.0, 1.6, 0.0)
49;92.271;4.216143;-3.905343;0;0;0;-9.592834;2.307404;(0.0, 1.6, 0.0)
50;92.298;4.304754;-3.867222;0;0;0;-9.477081;2.29187;(0.0, 1.6, 0.0)
51;92.325;4.414241;-3.90601;0;0;0;-9.374084;2.296265;(0.0, 1.6, 0.0)
52;92.357;4.099049;-3.945431;0;0;0;-9.299713;2.388245;(0.0, 1.6, 0.0)
53;92.383;4.134983;-3.946491;0;0;0;-9.267212;2.513245;(0.0, 1.6, 0.0)
54;92.411;2.149655;-3.810993;1;1;1;-9.295685;2.613922;(0.0, 1.6, 0.0)SaccadeStart;
55;92.439;2.161849;-3.711408;0;0;0;-9.403625;2.6633;(0.0, 1.6, 0.0)
56;92.468;2.779529;-3.557466;0;0;0;-9.665314;2.658325;(0.0, 1.6, 0.0)
57;92.543;3.040123;-2.916173;0;0;0;-10.19604;2.555817;(0.0, 1.6, 0.0)
58;92.565;2.923308;-2.947621;0;0;0;-11.27826;2.390869;(-0.1, 1.6, 0.0)
59;92.583;6.487359;-2.417509;1;1;1;-15.59781;2.021423;(-0.1, 1.6, 0.0)SaccadeStart;
60;92.610;3.966007;-5.60031;0;0;1;-18.79376;1.473419;(-0.1, 1.6, 0.0)
61;92.637;-9.65694;-15.84019;1;0;1;-22.22971;0.6080627;(-0.1, 1.6, 0.0)SaccadeStart;
62;92.653;1.576709;-16.77765;0;1;1;-23.74365;0.2079468;(-0.1, 1.6, 0.0)
63;92.682;0.8573012;-16.91825;0;0;0;-26.42944;-0.3803652;(-0.1, 1.6, 0.0)
64;92.714;0.6798639;-16.47748;0;0;0;-28.38876;-0.6757561;(-0.1, 1.6, 0.0)
65;92.739;-0.4846196;-6.789612;1;0;1;-29.66736;-0.8469891;(-0.1, 1.6, 0.0)SaccadeStart;
66;92.770;-1.937071;-5.062208;0;0;1;-30.42493;-1.08684;(-0.1, 1.6, 0.0)
67;92.796;-2.395137;-4.161225;0;0;0;-30.888;-1.449361;(-0.1, 1.6, 0.0)
68;92.823;-9.607456;-5.956656;1;1;1;-31.12814;-1.853114;(-0.1, 1.6, 0.0)SaccadeStart;
69;92.866;-13.29774;-6.725182;0;1;1;-30.8826;-2.111915;(-0.1, 1.6, 0.0)
70;92.885;-16.65354;-7.688262;1;1;1;-29.49432;-2.060172;(-0.1, 1.6, 0.0)SaccadeStart;
71;92.910;-17.42601;-8.224642;0;0;0;-26.25635;-1.825322;(-0.1, 1.6, 0.0)
72;92.940;-18.44075;-8.030931;0;0;0;-21.45575;-1.897963;(-0.1, 1.6, 0.0)
73;92.969;-20.21401;-8.130013;1;1;1;-15.40695;-2.523215;(0.0, 1.6, 0.0)SaccadeStart;
74;93.037;-19.57819;-7.150569;0;0;0;-9.268524;-3.441005;(0.0, 1.6, 0.0)
75;93.056;-7.972732;-0.7426111;1;0;1;-3.092041;-4.329205;(0.0, 1.6, 0.0)SaccadeStart;
76;93.082;-9.117942;-3.130645;0;0;1;8.755195;-6.042879;(0.0, 1.6, 0.0)
77;93.110;-2.654127;-3.71207;1;1;1;14.42479;-6.948834;(0.0, 1.6, 0.0)SaccadeStart;
78;93.139;-2.489178;-3.883808;0;0;0;19.82909;-7.709065;(0.0, 1.6, 0.0)
79;93.167;-2.590167;-4.064724;0;0;0;24.17918;-8.199206;(0.0, 1.6, 0.0)
80;93.207;-2.59396;-4.048203;0;0;0;26.86555;-8.499407;(0.0, 1.6, 0.0)
81;93.224;-1.60362;-4.121072;1;1;1;28.10362;-8.692515;(0.0, 1.6, 0.0)SaccadeStart;
82;93.240;-0.6181319;-4.199716;0;1;1;28.15045;-8.715449;(0.0, 1.6, 0.0)
83;93.268;0.6462948;-4.291234;0;0;0;27.13609;-8.470296;(0.0, 1.6, 0.0)
84;93.296;1.551443;-4.365938;0;0;0;24.8588;-7.863508;(0.0, 1.6, 0.0)
85;93.325;2.442381;-4.813159;0;0;0;21.0324;-6.894518;(0.0, 1.6, 0.0)
86;93.352;3.354072;-5.057542;0;0;0;15.71634;-5.689757;(0.0, 1.6, 0.0)
87;93.368;5.505395;-5.4283;1;1;1;12.4252;-4.989281;(0.0, 1.6, 0.0)SaccadeStart;
88;93.397;5.931104;-5.527924;0;0;0;4.248313;-3.281446;(0.0, 1.6, 0.0)
89;93.424;-4.50639;-0.7024485;1;0;1;-5.553131;-1.324685;(0.0, 1.6, 0.0)SaccadeStart;
90;93.452;-14.47955;5.398542;0;0;1;-16.064;0.6399536;(0.0, 1.6, 0.0)
91;93.469;-27.3444;8.887704;1;1;1;-21.88379;1.641327;(0.0, 1.6, 0.0)SaccadeStart;
92;93.540;-35.4392;10.84974;0;1;1;-32.96417;3.232544;(0.0, 1.6, 0.0)
93;93.558;-44.02185;11.23902;1;1;1;-44.10812;4.347809;(-0.1, 1.6, 0.0)SaccadeStart;
94;93.595;-61.05458;9.573175;0;1;1;-65.99829;4.985077;(-0.1, 1.6, 0.0)
95;93.611;-79.26701;10.06291;1;1;1;-69.11343;4.841766;(-0.1, 1.6, 0.0)SaccadeStart;
96;93.638;-80.33759;9.232424;0;1;1;-74.14838;4.45929;(-0.1, 1.6, 0.0)
97;93.668;-82.28754;7.45998;1;1;1;-77.25214;4.04071;(-0.1, 1.6, 0.0)SaccadeStart;
98;93.695;-79.41451;8.251067;0;1;1;-78.47546;3.820374;(-0.1, 1.6, 0.0)
99;93.722;-76.56324;8.986138;1;1;1;-78.20563;3.689484;(-0.1, 1.6, 0.0)SaccadeStart;
100;93.737;-76.99101;8.839464;0;0;0;-77.54419;3.628632;(-0.1, 1.6, 0.0)
101;93.751;-77.60878;8.757254;1;0;1;-76.51062;3.589722;(-0.1, 1.6, 0.0)SaccadeStart;
102;93.768;-78.29124;8.717471;1;1;1;-75.0864;3.566467;(-0.1, 1.6, 0.0)
103;93.794;-79.17209;8.706446;1;1;1;-70.90735;3.515045;(-0.1, 1.6, 0.0)
104;93.807;-81.01902;8.718517;1;1;1;-68.28577;3.46991;(-0.1, 1.6, 0.0)
105;93.822;-81.29584;8.695578;1;0;1;-65.05707;3.402039;(-0.1, 1.6, 0.0)
106;93.853;-80.61787;8.669597;0;1;1;-61.66162;3.320007;(-0.1, 1.6, 0.0)
107;93.880;-78.98442;8.607005;1;1;1;-49.31628;2.806061;(-0.1, 1.6, 0.0)SaccadeStart;
108;93.894;-69.00184;8.259552;1;1;1;-44.79462;2.529327;(-0.1, 1.6, 0.0)
109;93.909;-64.8225;8.051359;1;1;1;-40.08249;2.202209;(-0.1, 1.6, 0.0)
110;93.922;-60.40453;7.793119;1;1;1;-34.9122;1.791199;(-0.1, 1.6, 0.0)
