Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;0.000;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;0.020;0;-35.91512;1;1;1;0;0;(0.0, 1.6, 0.0)SaccadeStart;
3;0.353;-1.859083;-40.97084;0;0;0;-1.679077;20.00696;(0.1, 1.6, 0.3)
4;0.602;-13.85503;21.54497;1;0;1;-20.12292;13.25586;(0.0, 1.7, 0.3)SaccadeStart;
5;0.705;-31.57548;18.14365;0;1;1;-22.52679;11.73703;(0.0, 1.7, 0.3)
6;0.761;-29.4043;8.948072;1;0;1;-22.89236;11.74973;(0.0, 1.7, 0.3)SaccadeStart;
7;0.812;-29.93509;8.19133;0;0;0;11.5297;11.77335;(0.1, 1.7, 0.3)
8;0.835;5.044836;8.191019;1;1;1;11.57523;11.90167;(0.1, 1.7, 0.3)SaccadeStart;
9;0.846;4.383975;8.2832;0;0;0;11.73025;12.05249;(0.1, 1.7, 0.3)
10;0.868;-0.1773868;10.49667;1;0;1;11.77709;12.16757;(0.1, 1.7, 0.3)SaccadeStart;
11;0.881;-2.589501;11.97846;1;0;1;11.77875;12.24542;(0.1, 1.7, 0.3)
12;0.895;-4.692711;12.70915;1;0;1;11.76421;12.33121;(0.1, 1.7, 0.3)
13;0.911;-6.173116;13.84772;1;0;1;11.73538;12.42676;(0.1, 1.7, 0.3)
14;0.951;-6.598795;14.23706;0;0;0;11.69054;12.53156;(0.1, 1.7, 0.3)
15;0.963;-11.37807;15.80632;1;1;1;11.61988;12.65134;(0.1, 1.7, 0.3)SaccadeStart;
16;0.980;-15.92303;16.16794;1;1;1;11.19747;13.10855;(0.1, 1.7, 0.3)
17;0.995;-17.54047;18.00241;0;0;1;10.94648;13.31973;(0.1, 1.7, 0.3)
18;1.008;-17.6354;18.07322;0;0;0;10.5914;13.57022;(0.1, 1.7, 0.3)
19;1.038;-18.1525;17.94818;0;0;0;10.21213;13.8067;(0.1, 1.7, 0.3)
20;1.089;-17.5176;17.38023;0;0;0;9.13675;14.448;(0.1, 1.7, 0.3)
21;1.174;-16.72108;16.68296;0;0;0;7.107148;15.50092;(0.1, 1.7, 0.3)
