Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;27.368;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;27.368;1.158198;-36.12542;1;1;1;-5.32901;-10.08756;(-0.1, 1.7, -0.1)SaccadeStart;
3;27.388;-2.138382;-0.9213207;0;0;1;-5.195129;-10.50008;(-0.1, 1.7, -0.1)
4;27.473;0.1406079;-4.768939;1;0;1;-5.112335;-10.56015;(-0.1, 1.7, -0.1)SaccadeStart;
5;27.498;0.1726168;-5.985929;0;0;0;-5.035095;-10.5743;(-0.1, 1.7, -0.1)
6;27.541;0.08058477;-6.368134;0;0;0;-4.876373;-10.6489;(-0.1, 1.7, -0.1)
7;27.580;0.1318607;-6.404209;0;0;0;-4.814728;-10.68805;(-0.1, 1.7, -0.1)
8;27.609;0.1710743;-6.419889;0;0;0;-4.786316;-10.7214;(-0.1, 1.7, -0.1)
9;27.639;0.2430596;-6.492696;0;0;0;-4.765228;-10.75463;(-0.1, 1.7, -0.1)
10;27.666;0.2377111;-6.448997;0;0;0;-4.761383;-10.76592;(-0.1, 1.7, -0.1)
11;27.695;0.2921262;-6.42488;0;0;0;-4.763672;-10.7256;(-0.1, 1.7, -0.1)
12;27.725;0.9765069;-6.095577;0;0;0;-4.758942;-10.66602;(-0.1, 1.7, -0.1)
13;27.751;1.433834;-5.705778;0;0;0;-4.748199;-10.62347;(-0.1, 1.7, -0.1)
14;27.781;1.709882;-5.349875;0;0;0;-4.720642;-10.61131;(-0.1, 1.7, -0.1)
15;27.810;1.707537;-5.321248;0;0;0;-4.683014;-10.63521;(-0.1, 1.7, -0.1)
16;27.837;1.760684;-5.142109;0;0;0;-4.635651;-10.70046;(-0.1, 1.7, -0.1)
17;27.866;1.797354;-5.032584;0;0;0;-4.580627;-10.7963;(-0.1, 1.7, -0.1)
18;27.894;1.803939;-4.978603;0;0;0;-4.507751;-10.91461;(-0.1, 1.7, -0.1)
19;27.968;1.762587;-4.832247;0;0;0;-4.419128;-11.02437;(-0.1, 1.7, -0.1)
20;27.992;1.773906;-4.800676;0;0;0;-4.312195;-11.1084;(-0.1, 1.7, -0.1)
21;28.010;1.534772;-4.457429;0;0;0;-4.131836;-11.15331;(-0.1, 1.7, -0.1)
22;28.042;1.637218;-4.423246;0;0;0;-4.083862;-11.1341;(-0.1, 1.7, -0.1)
23;28.068;1.631191;-4.331608;0;0;0;-4.069031;-11.10727;(-0.1, 1.7, -0.1)
24;28.094;1.622291;-4.25546;0;0;0;-4.070221;-11.07026;(-0.1, 1.7, -0.1)
25;28.123;1.6265;-4.24485;0;0;0;-4.076477;-11.02603;(-0.1, 1.7, -0.1)
26;28.152;1.616383;-4.236238;0;0;0;-4.071198;-11.00629;(-0.1, 1.7, -0.1)
27;28.180;1.593901;-4.074147;0;0;0;-4.044769;-11.02397;(-0.1, 1.7, -0.1)
28;28.208;1.528187;-3.797291;0;0;0;-3.996063;-11.09558;(-0.1, 1.7, -0.1)
29;28.237;1.63741;-3.704721;0;0;0;-3.908569;-11.19709;(-0.1, 1.7, -0.1)
