Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;0.000;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;0.020;0;-35.91506;1;1;1;0;0;(0.0, 1.6, 0.0)SaccadeStart;
3;0.353;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
4;0.434;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
5;0.477;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
6;0.500;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
7;0.511;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
8;0.525;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
9;0.538;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
10;0.550;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
11;0.563;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
12;0.573;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
13;0.583;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
14;0.594;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
15;0.604;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
16;0.615;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
17;0.628;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
18;0.639;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
19;0.650;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
20;0.661;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
21;0.671;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
22;0.682;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
23;0.693;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
24;0.703;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
25;0.714;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
26;0.723;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
27;0.737;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
28;0.752;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
29;0.768;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
30;0.780;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
31;0.789;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
32;0.800;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
33;0.811;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
34;0.823;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
35;0.834;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
36;0.844;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
37;0.853;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
38;0.863;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
39;0.873;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
40;0.884;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
41;0.895;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
42;0.906;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
43;0.916;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
44;0.927;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
45;0.939;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
46;0.950;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
47;0.962;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
48;0.972;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
49;0.985;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
50;0.996;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
51;1.008;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
