Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;0.000;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;0.020;0;-35.91506;1;1;1;0;0;(0.0, 1.6, 0.0)SaccadeStart;
3;0.353;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
4;0.438;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
5;0.467;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
6;0.475;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
7;0.482;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
8;0.489;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
9;0.495;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
10;0.502;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
11;0.509;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
12;0.518;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
13;0.531;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
14;0.539;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
15;0.546;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
16;0.555;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
17;0.561;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
18;0.631;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
19;0.639;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
20;0.646;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
21;0.654;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
22;0.661;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
23;0.671;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
24;0.677;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
25;0.683;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
26;0.691;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
27;0.697;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
28;0.706;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
29;0.714;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
30;0.720;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
31;0.727;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
32;0.733;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
33;0.739;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
34;0.745;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
35;0.752;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
36;0.758;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
37;0.764;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
38;0.771;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
39;0.777;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
40;0.784;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
41;0.790;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
42;0.796;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
43;0.803;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
44;0.809;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
45;0.816;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
46;0.822;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
47;0.828;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
48;0.834;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
49;0.840;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
50;0.846;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
51;0.853;0;-35.91506;0;0;0;0;0;(0.0, 1.6, 0.0)
