Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;0.000;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;0.020;0;-35.91512;1;1;1;0;0;(0.0, 1.6, 0.0)SaccadeStart;
3;0.353;0;-35.91512;0;0;0;0;0;(0.0, 1.6, 0.0)
4;0.496;1.051648;0.06197843;1;0;1;-12.01202;-1.311048;(0.0, 1.6, 0.0)SaccadeStart;
5;0.689;-12.18273;-1.550815;0;1;1;0.3220508;-1.104298;(0.0, 1.6, 0.0)
6;0.709;-0.494281;-0.5090746;1;1;1;0.3066827;-1.217313;(0.0, 1.6, 0.0)SaccadeStart;
7;0.727;-0.605716;-0.4128523;0;0;0;0.3044947;-1.214512;(0.0, 1.6, 0.0)
8;0.742;-0.615688;-0.278581;0;0;0;0.303719;-1.217956;(0.0, 1.6, 0.0)
9;0.769;-0.6161985;-0.2785431;0;0;0;0.3098462;-1.225516;(0.0, 1.6, 0.0)
10;0.785;-0.5972398;-0.195198;0;0;0;0.3141979;-1.225234;(0.0, 1.6, 0.0)
11;0.800;-0.5783071;-0.2071098;0;0;0;0.3148589;-1.223517;(0.0, 1.6, 0.0)
12;0.825;-0.580857;-0.1943797;0;0;0;0.312041;-1.218826;(0.0, 1.6, 0.0)
13;0.840;-0.6098263;-0.01311791;0;0;0;0.3073646;-1.216849;(0.0, 1.6, 0.0)
14;0.854;-0.6054435;-0.003904301;0;0;0;0.3091159;-1.219226;(0.0, 1.6, 0.0)
15;0.870;-0.6056293;-0.003641859;0;0;0;0.3173867;-1.223909;(0.0, 1.6, 0.0)
16;0.897;-0.5862806;0.02578166;0;0;0;0.3346297;-1.245523;(0.0, 1.6, 0.0)
17;0.913;-0.5620509;-0.1418138;0;0;0;0.345048;-1.261973;(0.0, 1.6, 0.0)
18;0.926;-0.7728968;-1.068336;1;0;1;0.3592093;-1.278092;(0.0, 1.6, 0.0)SaccadeStart;
19;0.940;-0.8162912;-1.562955;0;0;0;0.3679976;-1.290731;(0.0, 1.6, 0.0)
20;0.957;-0.6140562;-2.632448;1;0;1;0.371076;-1.30005;(0.0, 1.6, 0.0)SaccadeStart;
