Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;0.000;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;0.020;0;-35.91512;1;1;1;0;0;(0.0, 1.6, 0.0)SaccadeStart;
3;0.353;-2.064729;-34.3319;0;0;0;-10.28662;11.54453;(0.1, 1.6, -0.2)
4;0.687;-18.5537;-0.6617352;1;0;1;-9.993469;7.408142;(0.1, 1.6, -0.2)SaccadeStart;
5;0.809;-11.22345;2.597536;0;0;1;8.021324;7.22049;(0.1, 1.6, -0.2)
6;0.904;12.98428;0.3521725;1;1;1;-1.834686;6.955292;(0.1, 1.6, -0.2)SaccadeStart;
7;0.988;-3.146059;-2.088195;0;1;1;-1.933594;6.797699;(0.1, 1.6, -0.2)
8;1.007;-2.622527;-1.710502;0;0;0;-1.985016;6.802124;(0.1, 1.6, -0.2)
9;1.044;-2.163302;-1.342848;0;0;0;-2.130371;6.814728;(0.1, 1.6, -0.2)
10;1.114;-2.241189;-1.130215;0;0;0;-2.105103;6.781372;(0.1, 1.6, -0.2)
11;1.219;-2.349504;-0.98529;0;0;0;-2.047119;6.795868;(0.1, 1.6, -0.2)
12;1.233;-2.316202;-0.974222;0;0;0;-2.020905;6.815308;(0.1, 1.6, -0.2)
13;1.254;-2.363062;-0.7861661;0;0;0;-2.015778;6.908783;(0.1, 1.6, -0.2)
14;1.270;-2.350431;-0.7140787;0;0;0;-2.023193;6.921448;(0.1, 1.6, -0.2)
15;1.350;-2.370871;-0.7061237;0;0;0;-2.039948;6.942841;(0.1, 1.6, -0.2)
16;1.366;-2.37866;-0.6962204;0;0;0;-2.063599;6.962769;(0.1, 1.6, -0.2)
17;1.382;-2.462708;-0.7468345;0;0;0;-2.077026;6.993896;(0.1, 1.6, -0.2)
18;1.412;-2.494667;-0.8045633;0;0;0;-2.066956;7.020782;(0.1, 1.6, -0.2)
19;1.442;-2.537976;-0.8129476;0;0;0;-2.052765;7.056702;(0.1, 1.6, -0.2)
20;1.504;-2.546278;-0.8265461;0;0;0;-2.040253;7.100739;(0.1, 1.6, -0.2)
21;1.520;-2.539068;-0.8122342;0;0;0;-2.032867;7.121826;(0.1, 1.6, -0.2)
