Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;0.000;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;0.020;0;-35.91512;1;1;1;0;0;(0.0, 1.6, 0.0)SaccadeStart;
3;0.353;0;-35.91512;0;0;0;0;0;(0.0, 1.6, 0.0)
4;0.687;15.07564;10.60485;1;0;1;76.04466;-82.2868;(-0.5, 1.1, 0.2)SaccadeStart;
5;0.804;14.10172;-75.83989;0;0;1;96.88336;-81.36557;(-0.5, 1.1, 0.2)
6;0.875;13.89889;-75.98373;0;0;0;64.35907;-84.25396;(-0.5, 1.1, 0.2)
7;0.927;11.63075;-78.19485;1;1;1;71.8692;-84.73463;(-0.5, 1.1, 0.2)SaccadeStart;
8;0.944;11.99879;-77.97089;0;1;1;75.92008;-85.12063;(-0.5, 1.1, 0.2)
9;0.962;11.57208;-78.41117;0;0;0;84.07139;-85.07148;(-0.5, 1.1, 0.2)
10;0.976;11.61724;-78.38274;0;0;0;87.5127;-85.08988;(-0.5, 1.1, 0.2)
11;0.990;11.60817;-78.38755;0;0;0;91.01941;-85.07813;(-0.5, 1.1, 0.2)
12;1.012;11.61142;-78.37168;0;0;0;94.67876;-85.01466;(-0.5, 1.1, 0.2)
13;1.051;11.63385;-78.32808;0;0;0;99.57588;-84.79305;(-0.5, 1.1, 0.2)
14;1.184;11.79476;-78.11706;0;0;0;102.5331;-84.50517;(-0.5, 1.1, 0.2)
15;1.203;12.19868;-77.65638;0;0;0;99.67069;-84.98586;(-0.5, 1.1, 0.2)
16;1.270;11.49951;-78.37887;0;0;0;73.78224;-85.5534;(-0.5, 1.1, 0.2)
17;1.285;11.07341;-78.91765;1;1;1;62.56556;-85.78727;(-0.5, 1.1, 0.2)SaccadeStart;
18;1.303;10.75647;-79.1869;0;0;0;47.81192;-85.81451;(-0.5, 1.1, 0.2)
19;1.316;9.916177;-79.83374;1;1;1;48.49184;-85.74287;(-0.5, 1.1, 0.2)SaccadeStart;
20;1.333;9.984187;-79.75661;0;0;0;49.93965;-85.68379;(-0.5, 1.1, 0.2)
21;1.364;10.07788;-79.66229;0;0;0;54.74406;-85.68961;(-0.5, 1.1, 0.2)
