Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;0.000;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;0.020;0;-35.91512;1;1;1;0;0;(0.0, 1.6, 0.0)SaccadeStart;
3;0.353;3.029716;-35.48199;0;1;1;-1.332153;-22.15932;(-0.1, 1.6, 0.0)
4;0.672;-6.528108;-22.38621;1;0;1;-1.432617;-2.875186;(-0.2, 1.6, -0.1)SaccadeStart;
5;0.864;1.567547;-5.698079;0;0;1;11.41794;-3.342222;(-0.2, 1.6, -0.1)
6;0.977;31.21442;-12.61943;1;1;1;-0.3959961;-3.697236;(-0.2, 1.6, -0.1)SaccadeStart;
7;1.017;-8.305395;-13.98811;0;1;1;-4.867218;-3.635129;(-0.1, 1.6, -0.1)
8;1.145;-2.266195;-18.55351;1;0;1;-5.16687;-3.717069;(-0.1, 1.6, -0.1)SaccadeStart;
9;1.176;-2.89578;-13.04471;0;0;1;-5.305908;-3.780507;(-0.1, 1.7, -0.1)
10;1.251;-2.101258;-10.01637;1;0;1;-5.282806;-3.789823;(-0.1, 1.7, -0.1)SaccadeStart;
11;1.289;-2.018034;-9.964894;0;0;1;-5.229248;-3.795783;(-0.1, 1.7, -0.1)
12;1.321;-2.105001;-9.831855;1;0;1;-5.097015;-3.8207;(-0.1, 1.7, -0.1)SaccadeStart;
13;1.351;-1.959489;-9.78266;0;0;1;-5.131317;-3.812069;(-0.1, 1.7, -0.1)
14;1.431;-1.980461;-9.804387;0;0;0;-5.196747;-3.817367;(-0.1, 1.7, -0.1)
15;1.457;-1.953284;-9.790675;0;0;0;-5.293121;-3.842302;(-0.1, 1.7, -0.1)
16;1.491;-2.083576;-10.35925;1;0;1;-5.274231;-3.863304;(-0.1, 1.7, -0.1)SaccadeStart;
17;1.517;-2.055688;-10.74787;1;0;1;-5.247986;-3.874966;(-0.1, 1.7, -0.1)
18;1.590;-1.966068;-10.82612;0;0;0;-5.240723;-3.881382;(-0.1, 1.7, -0.1)
19;1.620;-1.938839;-10.8261;0;0;0;-5.235962;-3.893267;(-0.1, 1.7, -0.1)
20;1.660;-2.078;-11.0105;1;0;1;-5.073517;-3.927017;(-0.1, 1.7, -0.1)SaccadeStart;
21;1.691;-2.083039;-11.02269;0;0;0;-4.953827;-3.954584;(-0.1, 1.7, -0.1)
22;1.789;-2.126983;-11.04042;0;0;0;-4.810547;-3.98685;(-0.1, 1.7, -0.1)
23;1.819;-1.987293;-11.06329;1;1;1;-4.646606;-4.011331;(-0.1, 1.7, -0.1)SaccadeStart;
24;1.847;-2.08307;-11.02378;0;0;1;-4.583923;-4.028426;(-0.1, 1.7, -0.1)
25;1.935;-2.014464;-11.04257;0;0;0;-4.61792;-4.032153;(-0.1, 1.7, -0.1)
26;1.970;-2.195687;-10.7997;1;0;1;-4.661804;-4.02046;(-0.1, 1.7, -0.1)SaccadeStart;
27;2.008;-0.1364127;-10.1129;0;1;1;-4.735809;-3.970034;(-0.1, 1.7, -0.1)
