Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;176.668;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;176.668;0.7465252;-36.66962;1;1;1;-7.453278;1.772217;(0.0, 1.8, -0.2)SaccadeStart;
3;176.688;-9.260659;-5.570153;0;0;1;-7.480927;1.795868;(0.0, 1.8, -0.2)
4;176.716;-9.333558;-5.600956;0;0;0;-7.445801;1.809875;(0.0, 1.8, -0.2)
5;176.732;-9.26791;-5.63315;0;0;0;-7.438812;1.819244;(0.0, 1.8, -0.2)
6;176.751;-9.162031;-5.814791;0;0;0;-7.435638;1.831207;(0.0, 1.8, -0.2)
7;176.810;-9.070013;-5.873336;0;0;0;-7.433258;1.848236;(0.0, 1.8, -0.2)
8;176.824;-9.0239;-5.949472;0;0;0;-7.432861;1.856354;(0.0, 1.8, -0.2)
9;176.849;-8.83742;-5.927453;0;0;0;-7.427795;1.873962;(0.0, 1.8, -0.2)
10;176.865;-8.81088;-5.930503;0;0;0;-7.424988;1.873718;(0.0, 1.8, -0.2)
11;176.893;-8.793927;-5.929493;0;0;0;-7.420898;1.865936;(0.0, 1.8, -0.2)
12;176.920;-8.781522;-5.947562;0;0;0;-7.416748;1.856781;(0.0, 1.8, -0.2)
13;176.935;-3.055774;-8.599383;1;0;1;-7.412048;1.853668;(0.0, 1.8, -0.2)SaccadeStart;
14;176.967;-0.5568361;-8.845232;0;1;1;-7.394928;1.832977;(0.0, 1.8, -0.2)
15;176.993;-0.4275916;-8.904189;0;0;0;-7.379456;1.809479;(0.0, 1.8, -0.2)
16;177.007;-0.9796487;-9.124472;0;0;0;-7.373505;1.802917;(0.0, 1.8, -0.2)
17;177.022;-1.090868;-9.167912;0;0;0;-7.368744;1.802673;(0.0, 1.8, -0.2)
18;177.050;-1.091993;-9.029361;0;0;0;-7.36911;1.813721;(0.0, 1.8, -0.2)
19;177.078;-1.053469;-8.895269;0;0;0;-7.38031;1.822205;(0.0, 1.8, -0.2)
20;177.093;-1.062783;-8.865788;0;0;0;-7.382813;1.822144;(0.0, 1.8, -0.2)
21;177.108;-1.092959;-8.870011;0;0;0;-7.382538;1.818787;(0.0, 1.8, -0.2)
22;177.135;-1.116303;-8.873405;0;0;0;-7.282288;1.808014;(0.0, 1.8, -0.2)
23;177.150;-1.12704;-8.852315;0;0;0;-7.187347;1.802063;(0.0, 1.8, -0.2)
24;177.165;-1.057277;-8.804319;0;0;0;-7.094299;1.798706;(0.0, 1.8, -0.2)
25;177.193;-0.09719036;-9.155285;0;0;0;-7.00116;1.800995;(0.0, 1.8, -0.2)
26;177.206;0.3641225;-9.376971;0;0;0;-6.834106;1.809021;(0.0, 1.8, -0.2)
