Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;0.000;0;0;0;0;0;0;0;(0.0, 1.6, 0.0)
2;0.020;70.47953;-19.52042;1;1;1;0;0;(0.0, 1.6, 0.0)SaccadeStart;
3;0.353;0;-35.91512;0;0;0;67.20924;-87.90351;(-0.4, 1.3, 0.5)
4;0.500;10.88404;-37.45171;1;0;1;49.71301;-39.19135;(-0.2, 1.5, 0.5)SaccadeStart;
5;0.611;-6.018267;-83.96694;0;0;1;-5.979736;-14.28808;(-0.4, 1.6, 0.5)
6;0.681;37.93172;-41.95564;1;0;1;-6.38089;-13.32188;(-0.4, 1.6, 0.5)SaccadeStart;
7;0.743;-3.48551;-17.65888;0;0;0;-6.142456;-13.64254;(-0.4, 1.6, 0.5)
8;0.804;-3.852385;-16.64662;0;0;0;-6.449219;-14.56441;(-0.4, 1.6, 0.5)
9;0.860;-3.519298;-16.88838;0;0;0;-5.900177;-15.34809;(-0.4, 1.6, 0.5)
10;0.917;-3.817817;-17.78588;0;0;0;-5.153687;-18.27057;(-0.4, 1.6, 0.5)
11;0.993;-3.223109;-18.42505;0;0;0;-4.697571;-20.89816;(-0.4, 1.5, 0.5)
12;1.032;-2.353481;-21.31721;0;0;0;-4.275482;-22.36777;(-0.4, 1.5, 0.5)
13;1.124;-1.79488;-23.96187;0;0;0;-3.828522;-23.84456;(-0.4, 1.5, 0.5)
14;1.161;-1.306639;-25.38274;0;0;0;-4.248657;-24.68382;(-0.4, 1.5, 0.5)
15;1.206;-0.7721778;-26.84359;0;0;0;-3.601959;-23.64554;(-0.4, 1.5, 0.5)
16;1.245;-1.199471;-27.77272;0;0;0;-3.320892;-22.22853;(-0.4, 1.5, 0.5)
17;1.275;-0.6520208;-26.75371;0;0;0;-2.659973;-19.86087;(-0.4, 1.5, 0.5)
18;1.303;-0.4854205;-25.40247;1;0;1;-1.944122;-18.84151;(-0.4, 1.6, 0.5)SaccadeStart;
19;1.350;0.07385483;-22.97841;0;0;0;-1.279694;-18.99659;(-0.4, 1.6, 0.5)
20;1.389;0.7408276;-21.89337;0;0;0;-1.087036;-19.99942;(-0.4, 1.5, 0.5)
21;1.417;1.401731;-21.99125;0;0;0;-0.4679565;-20.20386;(-0.4, 1.5, 0.5)
22;1.447;1.52914;-23.04134;0;0;0;0.4065475;-19.15696;(-0.4, 1.6, 0.5)
23;1.489;2.055782;-23.32738;0;0;0;1.129329;-17.97633;(-0.4, 1.6, 0.5)
24;1.533;2.848669;-22.3049;0;0;0;1.839355;-16.96938;(-0.4, 1.6, 0.5)
25;1.560;3.502484;-21.13619;0;0;0;2.356327;-16.82554;(-0.4, 1.6, 0.5)
26;1.587;4.198122;-20.09704;0;0;0;2.982986;-16.05273;(-0.4, 1.6, 0.5)
27;1.617;4.675881;-19.98515;0;0;0;3.244019;-15.733;(-0.4, 1.6, 0.5)
28;1.644;5.297081;-19.18961;0;0;0;3.430812;-16.21178;(-0.4, 1.6, 0.5)
29;1.675;5.56602;-18.82981;0;0;0;3.560033;-16.90881;(-0.4, 1.6, 0.5)
30;1.717;5.754244;-19.28849;0;0;0;3.640022;-17.04421;(-0.4, 1.6, 0.5)
31;1.744;5.863857;-20.00508;0;0;0;3.881048;-17.07897;(-0.4, 1.6, 0.5)
32;1.773;5.922489;-20.14516;0;0;0;3.787936;-17.14835;(-0.4, 1.6, 0.5)
33;1.802;6.181186;-20.17323;0;0;0;3.747509;-17.2823;(-0.4, 1.6, 0.5)
34;1.831;6.11794;-20.22655;0;0;0;3.996672;-17.45908;(-0.4, 1.6, 0.5)
35;1.857;6.105441;-20.33198;0;0;0;4.288241;-16.92893;(-0.4, 1.6, 0.5)
36;1.887;6.363954;-20.50953;0;0;0;4.265596;-15.57765;(-0.4, 1.6, 0.5)
37;1.916;6.701246;-19.9873;0;0;0;3.761975;-15.00922;(-0.4, 1.6, 0.5)
38;1.946;6.802969;-18.55813;0;0;0;3.53881;-15.11326;(-0.4, 1.6, 0.5)
39;1.988;6.386944;-17.90704;0;0;0;2.638123;-14.98963;(-0.4, 1.6, 0.5)
40;2.035;6.257432;-17.96618;0;0;0;-0.2009277;-17.3413;(-0.4, 1.6, 0.5)
41;2.110;5.593256;-17.64977;0;0;0;-1.041626;-19.92434;(-0.4, 1.5, 0.5)
42;2.165;2.833854;-19.94272;0;0;0;-1.396393;-22.16982;(-0.4, 1.5, 0.5)
43;2.217;2.129843;-22.45392;0;0;0;-1.637817;-23.36896;(-0.4, 1.5, 0.5)
44;2.258;1.784915;-24.70408;0;0;0;-2.022217;-24.06141;(-0.4, 1.5, 0.5)
45;2.288;1.532539;-25.95247;0;0;0;-2.93219;-23.46999;(-0.4, 1.5, 0.5)
46;2.315;1.158252;-26.76671;0;0;0;-2.931702;-23.07708;(-0.4, 1.5, 0.5)
47;2.344;0.2608082;-26.2258;0;0;0;-2.726379;-22.77437;(-0.4, 1.5, 0.5)
48;2.374;0.2337425;-25.84712;0;0;0;-2.69989;-21.86068;(-0.4, 1.5, 0.5)
49;2.400;0.4037364;-25.5877;0;0;0;-2.735138;-20.66022;(-0.4, 1.5, 0.5)
50;2.445;0.3638492;-24.72059;0;0;0;-2.831146;-19.5087;(-0.4, 1.5, 0.5)
