Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;0.000;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;0.020;0;-35.91506;1;1;1;0;0;(0.0, 1.6, 0.0)SaccadeStart;
3;0.353;4.103629;-35.57109;0;0;0;24.99209;-5.995652;(-0.2, 1.6, 0.0)
4;0.530;17.74146;-21.55093;1;0;1;16.8579;-3.41864;(-0.2, 1.6, 0.0)SaccadeStart;
5;0.606;10.61091;-19.01833;0;0;1;16.58908;-3.588721;(-0.2, 1.6, 0.0)
6;0.621;18.99675;-11.62402;1;0;1;16.52356;-3.59438;(-0.2, 1.6, 0.0)SaccadeStart;
7;0.670;19.66382;-11.19903;0;0;0;-0.6848755;-3.611089;(-0.2, 1.6, 0.0)
8;0.697;2.631383;-11.3595;1;1;1;-0.7189941;-3.586757;(-0.2, 1.6, 0.0)SaccadeStart;
9;0.725;-0.7625713;-11.35388;1;1;1;-0.7657471;-3.567968;(-0.2, 1.6, 0.0)
10;0.755;-12.26365;-10.2088;1;1;1;-0.8253784;-3.566804;(-0.2, 1.6, 0.0)
11;0.782;-13.41534;-10.45869;0;0;0;-0.8667908;-3.577161;(-0.2, 1.6, 0.0)
12;0.810;-13.87783;-10.44469;0;0;0;-0.8793945;-3.598799;(-0.2, 1.6, 0.0)
13;0.839;-13.93916;-10.40355;0;0;0;-0.8802185;-3.617835;(-0.2, 1.6, 0.0)
14;0.868;-13.98997;-10.36435;0;0;0;-0.8881836;-3.626719;(-0.2, 1.6, 0.0)
15;0.897;-14.06244;-10.23541;0;0;0;-0.9049683;-3.622171;(-0.2, 1.6, 0.0)
16;0.924;-14.20423;-10.16039;0;0;0;-0.9384766;-3.621169;(-0.2, 1.6, 0.0)
17;0.956;-14.24171;-10.00864;0;0;0;-0.9716797;-3.618762;(-0.2, 1.6, 0.0)
18;0.984;-14.26102;-9.994136;0;0;0;-0.9872131;-3.613199;(-0.2, 1.6, 0.0)
19;1.057;-14.27326;-9.990294;0;0;0;-0.9954834;-3.622071;(-0.2, 1.6, 0.0)
20;1.117;-14.27495;-9.999257;0;0;0;-1.022186;-3.632483;(-0.2, 1.6, 0.0)
21;1.156;-14.17233;-9.918342;0;0;0;-1.233276;-3.818266;(-0.2, 1.6, 0.0)
22;1.183;-15.1997;-9.970589;0;0;0;6.023606;-3.863165;(-0.2, 1.6, 0.0)
23;1.232;-7.298745;-10.088;1;1;1;5.9217;-3.889668;(-0.2, 1.6, 0.0)SaccadeStart;
24;1.245;-1.487184;-10.69572;1;1;1;5.8061;-3.912626;(-0.2, 1.6, 0.0)
25;1.276;-1.462785;-10.68069;0;0;0;5.690952;-3.946081;(-0.2, 1.6, 0.0)
26;1.294;-1.443053;-10.6715;0;0;0;5.544832;-3.9878;(-0.2, 1.6, 0.0)
27;1.325;-1.453688;-10.66772;0;0;0;5.430134;-4.053123;(-0.2, 1.6, 0.0)
28;1.353;-1.433593;-10.66339;0;0;0;5.352058;-4.141198;(-0.2, 1.6, 0.0)
29;1.389;-1.475399;-10.30774;0;0;0;21.71788;-4.235354;(-0.2, 1.6, 0.0)
30;1.412;10.76053;-11.28389;1;1;1;21.45947;-4.317101;(-0.2, 1.6, 0.0)SaccadeStart;
31;1.440;8.995417;-11.71979;0;1;1;21.12702;-4.39609;(-0.2, 1.6, 0.0)
32;1.469;8.875755;-11.76955;0;0;0;20.8176;-4.470609;(-0.2, 1.6, 0.0)
33;1.496;8.792303;-11.83751;0;0;0;20.49832;-4.547122;(-0.2, 1.6, 0.0)
34;1.572;8.756172;-11.87366;0;0;0;20.10662;-4.614332;(-0.2, 1.6, 0.0)
35;1.586;8.768003;-11.78969;0;0;0;19.71136;-4.667075;(-0.2, 1.6, 0.0)
36;1.625;3.538998;-13.02824;1;1;1;18.19963;-4.76894;(-0.2, 1.6, 0.0)SaccadeStart;
37;1.654;2.043032;-13.1991;1;1;1;17.7798;-4.833193;(-0.2, 1.6, 0.0)
38;1.682;1.656679;-13.08103;0;0;0;17.42447;-4.926077;(-0.2, 1.6, 0.0)
39;1.712;1.638843;-12.99051;0;0;0;17.1109;-5.039447;(-0.2, 1.6, 0.0)
