Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;593.320;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;593.320;8.278131;-39.83393;1;0;1;3.527516;2.218353;(-0.4, 1.9, 0.0)SaccadeStart;
3;593.340;6.872735;-17.54631;0;0;1;3.381572;2.154663;(-0.4, 1.9, 0.0)
4;593.368;6.697942;-16.91664;0;0;0;3.335723;2.041962;(-0.4, 1.9, 0.0)
5;593.382;6.664088;-16.84102;0;0;0;3.344249;1.997192;(-0.4, 1.9, 0.0)
6;593.403;6.681142;-16.81356;0;0;0;3.351267;1.95639;(-0.4, 1.9, 0.0)
7;593.431;6.701518;-16.80981;0;0;0;3.349575;1.923248;(-0.4, 1.9, 0.0)
8;593.458;6.694165;-16.80071;0;0;0;3.339497;1.902954;(-0.4, 1.9, 0.0)
9;593.475;6.750333;-16.77588;0;0;0;3.331064;1.894897;(-0.4, 1.9, 0.0)
10;593.547;6.756822;-16.7702;0;0;0;3.314287;1.880737;(-0.4, 1.9, 0.0)
11;593.559;6.751336;-16.77756;0;0;0;3.297957;1.870117;(-0.4, 1.9, 0.0)
12;593.587;6.761565;-16.82003;0;0;0;3.267437;1.889557;(-0.4, 1.9, 0.0)
13;593.615;6.909502;-16.52836;0;0;0;3.255166;1.890625;(-0.4, 1.9, 0.0)
14;593.645;8.133748;-12.75819;1;0;1;3.246939;1.86972;(-0.4, 1.9, 0.0)SaccadeStart;
15;593.658;8.053208;-12.48226;0;0;0;3.243707;1.853638;(-0.4, 1.9, 0.0)
16;593.685;7.85864;-12.20246;0;0;0;3.237908;1.822693;(-0.4, 1.9, 0.0)
17;593.701;7.826248;-12.09987;0;0;0;3.234385;1.811584;(-0.4, 1.9, 0.0)
18;593.729;7.851793;-12.05958;0;0;0;3.225863;1.794159;(-0.4, 1.9, 0.0)
19;593.745;7.860059;-11.9979;0;0;0;3.219725;1.788177;(-0.4, 1.9, 0.0)
20;593.771;7.847984;-11.98721;0;0;0;3.203884;1.784607;(-0.4, 1.9, 0.0)
21;593.786;7.899193;-11.87503;0;0;0;3.195447;1.785461;(-0.4, 1.9, 0.0)
22;593.801;7.895381;-11.86285;0;0;0;3.186911;1.788818;(-0.4, 1.9, 0.0)
23;593.829;7.906626;-11.84188;0;0;0;3.16592;1.797638;(-0.4, 1.9, 0.0)
24;593.843;7.908638;-11.56389;0;0;0;3.15497;1.802368;(-0.4, 1.9, 0.0)
25;593.856;7.874445;-11.4982;0;0;0;3.143044;1.805298;(-0.4, 1.9, 0.0)
26;593.872;7.871924;-11.50043;0;0;0;3.129914;1.807159;(-0.4, 1.9, 0.0)
27;593.886;7.885201;-11.48743;0;0;0;3.118196;1.80722;(-0.4, 1.9, 0.0)
28;593.900;7.86648;-11.42196;0;0;0;3.107636;1.804688;(-0.4, 1.9, 0.0)
29;593.916;7.864947;-11.3968;0;0;0;3.097937;1.79837;(-0.4, 1.9, 0.0)
30;593.946;7.871675;-11.37801;0;0;0;3.083749;1.78186;(-0.4, 1.9, 0.0)
31;593.971;7.864127;-11.34545;0;0;0;3.073815;1.763184;(-0.4, 1.9, 0.0)
32;593.990;7.86601;-11.33971;0;0;0;3.069479;1.755646;(-0.4, 1.9, 0.0)
33;594.045;7.845895;-11.27088;0;0;0;3.060238;1.747314;(-0.4, 1.9, 0.0)
34;594.078;7.84081;-11.22442;0;0;0;3.054375;1.746674;(-0.4, 1.9, 0.0)
35;594.096;7.844111;-11.19391;0;0;0;3.023507;1.75882;(-0.4, 1.9, 0.0)
36;594.116;7.825224;-11.17179;0;0;0;3.008507;1.762177;(-0.4, 1.9, 0.0)
37;594.130;7.814757;-11.16073;0;0;0;3.001043;1.764465;(-0.4, 1.9, 0.0)
38;594.156;7.801998;-11.14927;0;0;0;2.985051;1.772034;(-0.4, 1.9, 0.0)
39;594.172;7.78381;-11.14539;0;0;0;2.977137;1.772583;(-0.4, 1.9, 0.0)
40;594.187;7.819856;-11.06447;0;0;0;2.967372;1.774414;(-0.4, 1.9, 0.0)
41;594.215;8.115298;-10.97334;0;0;0;2.949233;1.785553;(-0.4, 1.9, 0.0)
42;594.231;8.60125;-11.00083;0;0;0;2.940499;1.795105;(-0.4, 1.9, 0.0)
43;594.256;8.648255;-10.97488;0;0;0;2.928241;1.808136;(-0.4, 1.9, 0.0)
44;594.273;8.713258;-10.97679;0;0;0;2.924732;1.804504;(-0.4, 1.9, 0.0)
45;594.301;8.75507;-10.98053;0;0;0;2.918477;1.784698;(-0.4, 1.9, 0.0)
46;594.329;8.786855;-10.96657;0;0;0;2.915698;1.760864;(-0.4, 1.9, 0.0)
47;594.344;8.789459;-10.97036;0;0;0;2.913976;1.751678;(-0.4, 1.9, 0.0)
48;594.363;8.801466;-10.98172;0;0;0;2.910119;1.743713;(-0.4, 1.9, 0.0)
49;594.391;8.814682;-10.97462;0;0;0;2.90001;1.73111;(-0.4, 1.9, 0.0)
50;594.414;8.816092;-10.97789;0;0;0;2.890041;1.722778;(-0.4, 1.9, 0.0)
51;594.431;8.78783;-10.95929;0;0;0;2.886017;1.719238;(-0.4, 1.9, 0.0)
52;594.462;8.781598;-10.95243;0;0;0;2.882482;1.715454;(-0.4, 1.9, 0.0)
53;594.488;8.770184;-10.95063;0;0;0;2.873157;1.724579;(-0.4, 1.9, 0.0)
54;594.503;8.753881;-10.9601;0;0;0;2.866961;1.735168;(-0.4, 1.9, 0.0)
55;594.559;8.745902;-10.941;0;0;0;2.851209;1.759216;(-0.4, 1.9, 0.0)
56;594.574;8.717523;-10.93905;0;0;0;2.84086;1.767334;(-0.4, 1.9, 0.0)
57;594.601;8.706204;-10.94616;0;0;0;2.814423;1.771667;(-0.4, 1.9, 0.0)
58;594.632;8.654097;-10.95418;0;0;0;2.811281;1.767426;(-0.4, 1.9, 0.0)
59;594.656;8.641578;-10.9662;0;0;0;2.811925;1.769592;(-0.4, 1.9, 0.0)
60;594.672;8.64374;-10.97555;0;0;0;2.812484;1.77301;(-0.4, 1.9, 0.0)
61;594.689;8.64197;-10.97834;0;0;0;2.811669;1.777008;(-0.4, 1.9, 0.0)
62;594.715;8.642633;-10.97673;0;0;0;2.808563;1.787781;(-0.4, 1.9, 0.0)
63;594.744;8.639435;-10.97352;0;0;0;2.801388;1.807922;(-0.4, 1.9, 0.0)
64;594.758;8.631409;-10.97275;0;0;0;2.797008;1.818176;(-0.4, 1.9, 0.0)
65;594.772;8.564176;-10.99648;0;0;0;2.791461;1.829315;(-0.4, 1.9, 0.0)
66;594.789;8.033485;-11.36621;0;0;0;2.784816;1.840179;(-0.4, 1.9, 0.0)
67;594.817;7.953403;-11.39916;0;0;0;2.768645;1.853729;(-0.4, 1.9, 0.0)
68;594.844;7.918878;-11.41447;0;0;0;2.750268;1.853577;(-0.4, 1.9, 0.0)
69;594.858;7.907887;-11.43107;0;0;0;2.742109;1.849854;(-0.4, 1.9, 0.0)
70;594.873;7.895331;-11.43414;0;0;0;2.733892;1.842926;(-0.4, 1.9, 0.0)
71;594.902;7.869945;-11.43432;0;0;0;2.723469;1.826019;(-0.4, 1.9, 0.0)
72;594.929;7.843804;-11.44891;0;0;0;2.718666;1.808411;(-0.4, 1.9, 0.0)
