Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;0.000;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;0.020;0;-35.91512;1;1;1;0;0;(0.0, 1.6, 0.0)SaccadeStart;
3;0.353;2.981523;-35.98126;0;0;0;-37.98553;-9.189997;(-0.1, 1.6, 0.0)
4;0.627;-54.15362;-1.749153;1;0;1;1.397506;-0.07148073;(-0.1, 1.6, 0.0)SaccadeStart;
5;0.756;-13.60087;7.347955;0;1;1;1.456778;-0.1412332;(-0.1, 1.6, 0.0)
6;0.821;-7.602606;-2.731553;1;0;1;0.3626462;0.2024231;(-0.1, 1.6, 0.0)SaccadeStart;
7;0.890;-8.898633;-2.367277;0;0;0;0.3294098;0.1578369;(-0.1, 1.6, 0.0)
8;0.906;-8.911273;-2.3585;0;0;0;0.2733285;0.1593018;(-0.1, 1.6, 0.0)
9;0.923;-16.95894;9.819157;1;0;1;0.2247896;0.2805786;(-0.1, 1.6, 0.0)SaccadeStart;
10;0.938;-17.09086;9.945087;0;0;0;0.1935764;0.3463135;(-0.1, 1.6, 0.0)
11;0.953;-17.09817;9.942738;0;0;0;0.1466261;0.4284668;(-0.1, 1.6, 0.0)
12;0.969;-17.08479;9.927703;0;0;0;0.1002651;0.5078125;(-0.1, 1.6, 0.0)
13;0.983;-17.02312;9.875183;0;0;0;0.04056121;0.5862732;(-0.1, 1.6, 0.0)
14;1.065;-16.93735;9.843106;0;0;0;-0.13974;0.749176;(-0.1, 1.6, 0.0)
15;1.212;-16.67257;9.257733;0;0;0;-2.60022;0.914032;(-0.1, 1.6, 0.0)
16;1.278;-20.96181;14.78859;1;0;1;-4.57254;3.21701;(-0.1, 1.6, 0.0)SaccadeStart;
17;1.292;-21.35172;16.9378;1;0;1;-4.247559;4.879547;(-0.1, 1.6, 0.0)
18;1.312;-19.29926;16.43042;0;1;1;-5.601013;6.785095;(-0.1, 1.6, 0.0)
19;1.338;-20.82499;18.94795;1;0;1;-6.374634;7.630615;(-0.1, 1.6, 0.0)SaccadeStart;
20;1.354;-21.21521;19.51204;0;0;0;-6.780029;8.004547;(-0.1, 1.6, 0.0)
