Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;0.000;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;0.020;0;-35.91512;1;1;1;0;0;(0.0, 1.6, 0.0)SaccadeStart;
3;0.353;-6.156112;-41.26918;0;0;0;-16.98846;-1.545844;(0.3, 1.8, 0.2)
4;0.641;-24.9146;7.479251;1;0;1;-17.44775;-1.144965;(0.3, 1.8, 0.2)SaccadeStart;
5;0.761;-25.58574;7.782372;0;0;0;-17.43945;-1.484507;(0.3, 1.8, 0.2)
6;0.845;-32.97309;-29.7387;1;0;1;-3.936981;-1.429777;(0.3, 1.8, 0.2)SaccadeStart;
7;0.900;-21.45422;-29.08436;0;1;1;-3.934418;-1.477316;(0.3, 1.8, 0.2)
8;0.916;-14.54612;-12.30073;1;0;1;-3.995422;-1.48707;(0.3, 1.8, 0.2)SaccadeStart;
9;0.937;-14.16207;-12.04816;0;0;0;-4.02652;-1.457758;(0.3, 1.8, 0.2)
10;0.967;-14.48909;-12.2228;0;0;0;-4.019684;-1.439019;(0.3, 1.8, 0.2)
11;1.000;-14.66061;-12.20242;0;0;0;-4.001129;-1.425848;(0.3, 1.8, 0.2)
12;1.085;-14.67554;-12.22235;0;0;0;-3.977509;-1.419788;(0.3, 1.8, 0.2)
13;1.237;-17.0543;-8.315287;0;0;0;-3.952148;-1.413573;(0.3, 1.8, 0.2)
14;1.307;-20.94786;-2.955987;1;0;1;-3.901093;-1.340291;(0.3, 1.8, 0.2)SaccadeStart;
15;1.321;-15.07714;-9.353927;0;0;1;-3.956238;-1.255277;(0.3, 1.8, 0.2)
16;1.368;-14.58897;-9.728175;0;0;0;-4.063477;-1.113887;(0.3, 1.8, 0.2)
17;1.397;-14.40641;-9.816943;0;0;0;-4.055725;-1.097485;(0.3, 1.8, 0.2)
18;1.470;-14.39964;-9.818486;0;0;0;-4.023254;-1.104977;(0.3, 1.8, 0.2)
19;1.486;-14.38668;-9.826221;0;0;0;-3.963165;-1.130009;(0.3, 1.8, 0.2)
20;1.510;-14.35173;-9.83012;0;0;0;-3.901276;-1.172081;(0.3, 1.8, 0.2)
