Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;0.000;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;0.020;0;-35.91506;1;1;1;0;0;(0.0, 1.6, 0.0)SaccadeStart;
3;0.353;-1.537205;-36.30298;0;0;0;4.663209;-1.603863;(0.1, 1.6, 0.0)
4;0.448;8.481141;-1.199882;1;0;1;2.210425;-2.408933;(0.1, 1.6, 0.0)SaccadeStart;
5;0.502;5.980061;-2.301037;0;0;1;-1.509735;-1.403182;(0.1, 1.7, 0.0)
6;0.514;2.125664;-0.6738531;1;0;1;-1.794769;-1.725566;(0.1, 1.7, 0.0)SaccadeStart;
7;0.561;1.857845;-1.023381;0;0;0;-1.894989;-2.062336;(0.1, 1.7, 0.0)
8;0.574;1.770315;-1.375902;0;0;0;-1.902496;-2.140622;(0.1, 1.7, 0.0)
9;0.593;1.752553;-1.436837;0;0;0;-1.858002;-2.297766;(0.1, 1.7, 0.0)
10;0.609;1.809963;-1.620708;0;0;0;-1.827545;-2.338764;(0.1, 1.7, 0.0)
11;0.638;1.836582;-1.662017;0;0;0;-1.755341;-2.423978;(0.1, 1.7, 0.0)
12;0.664;1.912143;-1.762883;0;0;0;-1.695129;-2.452728;(0.1, 1.7, 0.0)
13;0.678;1.977248;-1.804257;0;0;0;-1.674591;-2.431595;(0.1, 1.7, 0.0)
14;0.694;1.997085;-1.787074;0;0;0;-1.661957;-2.383412;(0.1, 1.7, -0.1)
15;0.712;2.009488;-1.741379;0;0;0;-1.657349;-2.316408;(0.1, 1.7, -0.1)
16;0.739;2.009508;-1.676212;0;0;0;-1.656281;-2.157636;(0.1, 1.7, -0.1)
17;0.770;7.188203;-0.9003844;1;1;1;8.305576;-1.722403;(0.1, 1.7, -0.1)SaccadeStart;
18;0.798;16.44268;-0.7133561;1;1;1;6.323757;-1.51671;(0.1, 1.7, -0.1)
19;0.824;15.10666;-0.4802981;0;1;1;6.197874;-1.325597;(0.1, 1.7, -0.1)
20;0.852;14.97482;-0.5170203;0;0;0;6.224316;-1.175354;(0.1, 1.7, -0.1)
21;0.869;10.69783;0.6055164;1;1;1;6.261792;-1.0997;(0.1, 1.7, -0.1)SaccadeStart;
22;0.922;10.55503;0.5962041;0;0;0;6.492809;-0.8258514;(0.1, 1.7, -0.1)
23;0.966;10.23754;0.4968798;0;0;0;2.611314;-0.4822703;(0.1, 1.7, 0.0)
24;1.009;4.749294;1.417278;1;1;1;2.730789;-0.1631226;(0.1, 1.7, 0.0)SaccadeStart;
25;1.117;6.667545;7.687889;0;0;1;2.778705;0.4641418;(0.1, 1.7, 0.0)
26;1.155;8.392631;15.68205;1;0;1;2.890788;1.409729;(0.1, 1.7, 0.0)SaccadeStart;
27;1.189;9.329944;16.81117;0;0;0;1.798675;3.597656;(0.1, 1.6, 0.0)
28;1.203;9.089616;18.74862;1;0;1;1.996318;3.974701;(0.1, 1.6, 0.0)SaccadeStart;
29;1.225;8.93642;17.91069;0;0;0;2.298989;4.892883;(0.1, 1.6, 0.0)
30;1.239;9.069087;18.10074;0;0;0;2.375085;5.426575;(0.1, 1.6, 0.0)
31;1.252;9.104152;17.93566;0;0;0;2.408379;6.007904;(0.1, 1.6, 0.0)
32;1.269;9.166926;17.55872;0;0;0;2.424294;6.608551;(0.1, 1.6, 0.0)
33;1.284;9.382674;17.27311;0;0;0;2.452141;7.211151;(0.1, 1.6, 0.0)
34;1.309;9.370564;17.30139;0;0;0;2.481026;8.507446;(0.1, 1.6, 0.0)
35;1.325;8.836843;17.91532;1;0;1;2.469997;9.159943;(0.1, 1.6, 0.0)SaccadeStart;
36;1.338;8.610622;18.25147;0;0;0;2.444886;9.84906;(0.1, 1.6, 0.0)
37;1.355;8.448626;18.86948;0;0;0;2.405577;10.46661;(0.1, 1.6, 0.0)
38;1.370;8.399517;18.81388;0;0;0;2.360654;11.04303;(0.1, 1.6, 0.0)
39;1.385;8.442347;18.90928;0;0;0;2.325093;11.59872;(0.1, 1.6, 0.0)
40;1.410;8.40078;19.17471;0;0;0;2.292688;12.44955;(0.1, 1.6, -0.1)
