Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;0.000;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;0.020;0;-35.91506;1;1;1;0;0;(0.0, 1.6, 0.0)SaccadeStart;
3;0.353;-4.19383;-36.94117;0;0;0;22.59929;13.63696;(0.2, 1.7, 0.0)
4;0.462;24.07615;14.10379;1;0;1;13.00403;-4.929801;(0.2, 1.6, -0.1)SaccadeStart;
5;0.555;15.64873;-3.91583;0;0;1;13.13153;-5.154914;(0.3, 1.6, -0.1)
6;0.572;16.79349;-4.204061;1;1;1;13.15739;-5.140793;(0.3, 1.6, -0.1)SaccadeStart;
7;0.620;15.3604;-11.54612;0;0;1;-1.548248;-5.013012;(0.3, 1.6, -0.1)
8;0.648;0.6827236;-11.55165;1;1;1;-1.538361;-5.029108;(0.3, 1.6, -0.1)SaccadeStart;
9;0.677;0.6154303;-11.64008;0;0;0;-1.532166;-5.044593;(0.3, 1.6, -0.1)
10;0.706;0.6560661;-11.67711;0;0;0;-1.531494;-5.062298;(0.3, 1.6, -0.1)
11;0.734;0.6858243;-11.71114;0;0;0;-1.53479;-5.079589;(0.3, 1.6, -0.1)
12;0.762;0.8671917;-11.6416;0;0;0;-1.542969;-5.087306;(0.3, 1.6, -0.1)
13;0.792;0.9564226;-11.76601;0;0;0;-1.555389;-5.086297;(0.3, 1.6, -0.1)
14;0.832;1.013257;-11.77308;0;0;0;-1.572968;-5.088933;(0.3, 1.6, -0.1)
15;0.880;1.070221;-11.84612;0;0;0;-1.601349;-5.110265;(0.3, 1.6, -0.1)
16;0.906;1.234092;-11.81487;0;0;0;-1.605896;-5.110497;(0.3, 1.6, -0.1)
17;0.934;1.245174;-11.76324;0;0;0;-1.606873;-5.103648;(0.3, 1.6, -0.1)
18;0.965;1.239249;-11.76211;0;0;0;-1.606171;-5.094355;(0.3, 1.6, -0.1)
19;0.997;1.229162;-11.74548;0;0;0;-1.599609;-5.095354;(0.3, 1.6, -0.1)
20;1.021;1.238506;-11.77857;0;0;0;-1.584869;-5.103663;(0.3, 1.6, -0.1)
21;1.180;1.238843;-11.78044;0;0;0;-1.564636;-5.105641;(0.3, 1.6, -0.1)
22;1.213;1.180654;-11.76679;0;0;0;-1.514771;-5.075487;(0.3, 1.6, -0.1)
23;1.235;0.9199651;-11.36543;0;0;0;-1.43634;-5.00229;(0.3, 1.6, -0.1)
24;1.277;0.6508951;-11.42037;0;0;0;-0.6880493;-4.593545;(0.3, 1.6, -0.1)
25;1.321;-0.02522271;-11.06656;0;0;0;1.170427;-3.94121;(0.3, 1.6, -0.1)
26;1.349;-1.165063;-11.55801;0;0;0;3.170171;-3.456955;(0.3, 1.6, -0.1)
27;1.377;1.646875;-12.50681;1;1;1;2.927913;-3.003867;(0.1, 1.7, 0.0)SaccadeStart;
28;1.407;3.678727;-10.89996;0;0;1;5.258208;-2.573995;(0.1, 1.7, 0.0)
29;1.435;7.757073;-10.52806;1;1;1;7.584899;-2.102832;(0.2, 1.7, 0.0)SaccadeStart;
30;1.463;8.082591;-10.44322;0;0;0;9.725299;-1.598882;(0.2, 1.7, 0.0)
31;1.492;8.138859;-10.37079;0;0;0;11.59746;-1.10137;(0.2, 1.7, 0.0)
32;1.523;8.713407;-10.29447;0;0;0;13.35121;-0.6176994;(0.2, 1.7, 0.0)
33;1.549;8.930701;-10.30828;0;0;0;14.83965;-0.2324158;(0.2, 1.7, 0.0)
34;1.576;8.274639;-10.34177;0;0;0;29.40082;0.04928589;(0.2, 1.7, 0.0)
35;1.606;23.02649;-10.24209;1;1;1;30.33465;0.209259;(0.2, 1.6, 0.0)SaccadeStart;
36;1.681;22.72639;-10.5961;0;0;0;30.98092;0.2765198;(0.2, 1.6, 0.0)
37;1.697;22.90768;-10.64738;0;0;0;31.31383;0.2698975;(0.2, 1.6, 0.0)
38;1.720;22.8993;-10.47758;0;0;0;31.22447;0.2364197;(0.2, 1.6, 0.0)
39;1.749;23.15116;-10.59592;0;0;0;30.89126;0.2391052;(0.2, 1.6, 0.0)
40;1.800;23.2009;-10.45815;0;0;0;30.17477;0.2939758;(0.2, 1.6, 0.0)
